Title,EmploymentType,Location,ClosingDate,Agency,Link,DateFirstRetrieved
Cognitive Counselor: Lunenburg Correctional Center #00462,Full-Time (Salaried),Lunenburg,2023-02-28T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/cognitive-counselor-lunenburg-correctional-center-00462-lunenburg-virginia-united-states,2023-02-26
Storekeeper Supervisor: VA Correctional Center For Women #00174,Full-Time (Salaried),Goochland,2023-02-28T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/storekeeper-supervisor-va-correctional-center-for-women-00174-goochland-virginia-united-states,2023-02-26
Business Coordinator,Full-Time (Salaried),Fairfax County,2023-02-27T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/business-coordinator-fairfax-county-virginia-united-states,2023-02-26
"Regional Marketing Specialist (food, agricultural and specialty crop products)",Full-Time (Salaried),"Accomac
  Northampton
  Virginia Beach",2023-03-10T23:55:00Z,Agriculture & Consumer Svcs,https://www.jobs.virginia.gov/jobs/regional-marketing-specialist-food-agricultural-and-specialty-crop-products-accomac-virginia-united-states-northampton-virginia-beach,2023-02-26
"Coordinator, Governor’s Schools and Gifted Education, K-12",Full-Time (Salaried),Richmond,2023-03-06T23:55:00Z,Dept of Ed Central Operations,https://www.jobs.virginia.gov/jobs/coordinator-governor-s-schools-and-gifted-education-k-12-richmond-virginia-united-states,2023-02-26
RN 11-7 Shift Relief Supervisor,Full-Time (Salaried),Virginia Beach,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/rn-11-7-shift-relief-supervisor-virginia-beach-virginia-united-states,2023-02-26
RN 3-11 Shift Relief Supervisor,Full-Time (Salaried),Virginia Beach,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/rn-3-11-shift-relief-supervisor-virginia-beach-virginia-united-states,2023-02-26
Senior Research Associate,Full-Time (Salaried),Richmond,2023-03-01T23:55:00Z,Department of Juvenile Justice,https://www.jobs.virginia.gov/jobs/senior-research-associate-richmond-virginia-united-states,2023-02-26
Housekeeper,Full-Time (Salaried),Virginia Beach,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/day-porter-float-virginia-beach-virginia-united-states,2023-02-26
Human Resources Analyst,Full-Time (Salaried),Richmond,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/human-resource-analyst-richmond-virginia-united-states-ca202b8d-70a2-4252-bd02-a23ad2133681,2023-02-26
Nutrition Services Aide,Full-Time (Salaried),Richmond,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/nutrition-services-aide-richmond-virginia-united-states,2023-02-26
Corrections Officer - State Farm Correctional Complex,Full-Time (Salaried),"Goochland
  Richmond",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-state-farm-virginia-united-states-809beb00-b44a-4b84-946a-5d35777d5d32,2023-02-26
Compliance Coordinator,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Dept of Criminal Justice Svcs,https://www.jobs.virginia.gov/jobs/compliance-coordinator-richmond-virginia-united-states,2023-02-26
Systems Analyst - Advanced #W5165,Full-Time (Salaried),Richmond,NA,Department of Social Services,https://www.jobs.virginia.gov/jobs/systems-analyst-advanced-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General, Transportation Section (OAG00485)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General, Criminal Litigation Section (OAG00541)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-e4de1b25-a0b0-4d12-9d69-1410d774e51a,2023-02-26
"Assistant Attorney General, Computer Crimes Section (OAG00444)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-82d53b20-7c25-4492-ac27-21c020921972,2023-02-26
"Assistant Attorney General, Health Professions Section (OAG00279)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-99024962-ba6c-4809-a939-3bf8a407488c,2023-02-26
"Assistant Attorney General, Health Professions Section (OAG00076)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-9fc3bd42-fda2-443d-bb5d-bb1ff83c36a0,2023-02-26
"Assistant Attorney General, Environmental Section (OAG00217)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-0ff73833-3799-4ed5-82e3-72cf7b5506c3,2023-02-26
"Assistant Attorney General, Environmental Section (OAG00103)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-9e563908-9d2a-4c1c-879e-1a0cbb3100ea,2023-02-26
Assistant Attorney General / Technology & Procurement Law Section,Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-technology-procurement-law-section-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General III, Real Estate & Land Use Section (OAG00113)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-iii-richmond-virginia-united-states,2023-02-26
"Paralegal, Insurance & Utilities Regulatory Section (OAG00123)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/paralegal-insurance-utilities-regulatory-section-richmond-virginia-united-states-6315e9e3-10b7-4556-8bb9-1c03963d0aab,2023-02-26
Director of Victim Services (OAG00205),Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/director-of-victim-services-richmond-virginia-united-states,2023-02-26
Senior IT Management Analyst (Hybrid),Full-Time (Salaried),Richmond,NA,Virginia Retirement System,https://www.jobs.virginia.gov/jobs/senior-it-management-analyst-hybrid-richmond-virginia-united-states,2023-02-26
Senior Employer Confirmation Analyst (Hybrid),Full-Time (Salaried),Richmond,NA,Virginia Retirement System,https://www.jobs.virginia.gov/jobs/senior-employer-confirmation-analyst-hybrid-richmond-virginia-united-states,2023-02-26
Licensed Practical Nurse,Full-Time (Salaried),"Richmond
  Sussex",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-waverly-virginia-united-states,2023-02-26
SharePoint Administrator - 00016,Full-Time (Salaried),Richmond,NA,Department of General Services,https://www.jobs.virginia.gov/jobs/sharepoint-administrator-00016-richmond-virginia-united-states,2023-02-26
Licensed Practical Nurse (LPN),Full-Time (Salaried),Richmond,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-lpn-richmond-virginia-united-states,2023-02-26
Certified Nurse Aide (CNA),Full-Time (Salaried),Richmond,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/certified-nurse-aide-cna-richmond-virginia-united-states,2023-02-26
Special Assistant,Full-Time (Salaried),Richmond,NA,Tobacco Rgn Revitalizatn Comm,https://www.jobs.virginia.gov/jobs/special-assistant-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General, Antitrust Unit (OAG00336)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-385e77ae-8952-484d-b933-3f6cee73f110,2023-02-26
"Assistant Attorney General, Health Professions Unit (OAG00150)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-a3dba95f-ff60-4418-8c65-45bd33ee47be,2023-02-26
"Assistant Attorney General, Civil Litigation Section (OAG00507)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-e75dd8ee-e3cb-4b7b-8c92-62373e27781c,2023-02-26
"Assistant Attorney General, Unit Manager Position",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-unit-manager-position-richmond-virginia-united-states,2023-02-26
Assistant Clerk,Full-Time (Salaried),Richmond,NA,Virginia State Bar,https://www.jobs.virginia.gov/jobs/assistant-clerk-richmond-virginia-united-states,2023-02-26
Engineer Associate EDGE (Statewide Opportunities),Full-Time (Salaried),"Bristol
  Colonial Heights
  Culpepper
  Fairfax County
  Fredericksburg
  Lynchburg
  Richmond
  Salem
  Staunton
  Suffolk

            Bristol
  Colonial Heights
  Culpepper",NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/engineer-associate-edge-richmond-virginia-united-states-22829da5-7306-4572-9495-11f039b5c52d,2023-02-26
Scientist I - CL626,Full-Time (Salaried),Richmond,NA,Department of General Services,https://www.jobs.virginia.gov/jobs/scientist-i-cl626-richmond-virginia-united-states,2023-02-26
State Police Trooper I,Full-Time (Salaried),"Outside of State
  Accomac
  Albemarle County
  Alexandria
  Alleghany
  Amelia
  Amherst
  Appomattox
  Arlington
  Augusta County
  Bath
  Bedford
  Bedford County
  Bland
  Botetourt County
  Bristol
  Brunswick
  Buchanan
  Buckingham
  Buena Vista
  Campbell
  Caroline
  Carroll
  Charles City
  Charlotte Court House, Virginia
  Charlottesville
  Chesapeake
  Chesterfield
  Clarke, Virginia
  Clifton Forge
  Colonial Heights
  Covington
  Craig
  Culpepper
  Cumberland
  Danville
  Dickenson
  Dinwiddie
  Emporia
  Essex
  Fairfax
  Fairfax County
  Falls Church
  Fauquier County
  Floyd
  Fluvanna
  Franklin
  Franklin County
  Fredericksburg
  Galax
  Giles, Virginia
  Gloucester
  Goochland
  Gordonsville
  Grayson
  Greene
  Greensville
  Halifax
  Hampton
  Hanover
  Harrisonburg
  Henrico
  Henry
  Highland
  Hopewell
  Isle Of Wight
  James City
  King & Queen
  King George
  King William
  Lancaster
  Lee
  Lexington
  Loudoun County
  Louisa
  Lunenburg
  Lynchburg
  Madison
  Manassas
  Manassas Park
  Martinsville
  Mathews
  Mecklenburg
  Melfa
  Middlesex
  Montgomery County
  Nelson
  New Kent
  Newport News
  Norfolk
  North Chesterfield
  Northampton
  Northumberland
  Norton
  Nottoway
  Orange
  Page
  Patrick
  Petersburg
  Pittsylvania
  Poquoson
  Portsmouth
  Powhatan
  Prince Edward
  Prince George
  Prince William
  Pulaski
  Radford
  Rappahannock
  Richmond
  Richmond County
  Roanoke
  Roanoke County
  Rockbridge County
  Rockingham
  Russell
  Salem
  Scott
  Shenandoah
  Smyth
  South Boston
  Southampton
  Spotsylvania
  Stafford
  Staunton
  Suffolk
  Surry
  Sussex
  Tazewell
  Virginia Beach
  Warren
  Washington
  Waynesboro
  Westmoreland
  Williamsburg
  Winchester
  Wise, Virginia
  Wythe
  York

            Outside of State
  Accomac
  Albemarle County",NA,Department of State Police,https://www.jobs.virginia.gov/jobs/state-police-trooper-i-n-chesterfield-virginia-united-states,2023-02-26
State Police Trooper Rehire,Full-Time (Salaried),"Accomac
  Albemarle County
  Alexandria
  Alleghany
  Amelia
  Amherst
  Appomattox
  Arlington
  Augusta County
  Bath
  Bedford
  Bedford County
  Bland
  Botetourt County
  Bristol
  Brunswick
  Buchanan
  Buckingham
  Buena Vista
  Campbell
  Caroline
  Carroll
  Charles City
  Charlotte Court House, Virginia
  Charlottesville
  Chesapeake
  Chesterfield
  Clarke, Virginia
  Clifton Forge
  Colonial Heights
  Covington
  Craig
  Culpepper
  Cumberland
  Danville
  Dickenson
  Dinwiddie
  Emporia
  Essex
  Fairfax
  Fairfax County
  Falls Church
  Fauquier County
  Floyd
  Fluvanna
  Franklin
  Franklin County
  Fredericksburg
  Galax
  Giles, Virginia
  Gloucester
  Goochland
  Gordonsville
  Grayson
  Greene
  Greensville
  Halifax
  Hampton
  Hanover
  Harrisonburg
  Henrico
  Henry
  Highland
  Hopewell
  Isle Of Wight
  James City
  King & Queen
  King George
  King William
  Lancaster
  Lee
  Lexington
  Loudoun County
  Louisa
  Lunenburg
  Lynchburg
  Madison
  Manassas
  Manassas Park
  Martinsville
  Mathews
  Mecklenburg
  Melfa
  Middlesex
  Montgomery County
  Nelson
  New Kent
  Newport News
  Norfolk
  North Chesterfield
  Northampton
  Northumberland
  Norton
  Nottoway
  Orange
  Page
  Patrick
  Petersburg
  Pittsylvania
  Poquoson
  Portsmouth
  Powhatan
  Prince Edward
  Prince George
  Prince William
  Pulaski
  Radford
  Rappahannock
  Richmond
  Richmond County
  Roanoke
  Roanoke County
  Rockbridge County
  Rockingham
  Russell
  Salem
  Scott
  Shenandoah
  Smyth
  South Boston
  Southampton
  Spotsylvania
  Stafford
  Staunton
  Suffolk
  Surry
  Sussex
  Tazewell
  Virginia Beach
  Warren
  Washington
  Waynesboro
  Westmoreland
  Williamsburg
  Winchester
  Wise, Virginia
  Wythe
  York

            Accomac
  Albemarle County
  Alexandria",NA,Department of State Police,https://www.jobs.virginia.gov/jobs/state-police-trooper-rehire-n-chesterfield-virginia-united-states,2023-02-26
Community Engagement & Partnerships Specialist,Full-Time (Salaried),Richmond,NA,The Library of Virginia,https://www.jobs.virginia.gov/jobs/community-engagement-partnerships-specialist-richmond-virginia-united-states,2023-02-26
Planning & Deployment Team Leader - FL007,Full-Time (Salaried),Richmond,NA,Department of General Services,https://www.jobs.virginia.gov/jobs/planning-deployment-team-leader-fl007-richmond-virginia-united-states,2023-02-26
State Review Architect - EE009,Full-Time (Salaried),Richmond,NA,Department of General Services,https://www.jobs.virginia.gov/jobs/state-review-architect-ee009-richmond-virginia-united-states,2023-02-26
Application Developer - 00150,Full-Time (Salaried),Richmond,NA,Department of General Services,https://www.jobs.virginia.gov/jobs/application-developer-00150-richmond-virginia-united-states,2023-02-26
Dental Hygienist - Coffeewood Correctional Center,Full-Time (Salaried),"Culpepper
  Richmond",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/template-dental-hygienist-mitchells-virginia-united-states,2023-02-26
Portfolio/Project Manager,Full-Time (Salaried),"Norfolk
  Richmond",NA,Department of Taxation,https://www.jobs.virginia.gov/jobs/portfolio-project-manager-richmond-virginia-united-states,2023-02-26
Unemployment Tax Representative,Full-Time (Salaried),"Chesterfield
  Henrico
  Petersburg
  Richmond

            Chesterfield
  Henrico
  Petersburg",NA,Virginia Employment Commission,https://www.jobs.virginia.gov/jobs/unemployment-tax-representative-richmond-virginia-united-states,2023-02-26
Java Developer - Work From Home + Sign On Bonus!,Full-Time (Salaried),"Outside of State
  Accomac
  Albemarle County
  Alexandria
  Alleghany
  Amelia
  Amherst
  Appomattox
  Arlington
  Augusta County
  Bath
  Bedford
  Bedford County
  Bland
  Botetourt County
  Bristol
  Brunswick
  Buchanan
  Buckingham
  Buena Vista
  Campbell
  Caroline
  Carroll
  Charles City
  Charlotte Court House, Virginia
  Charlottesville
  Chesapeake
  Chesterfield
  Clarke, Virginia
  Clifton Forge
  Colonial Heights
  Covington
  Craig
  Culpepper
  Cumberland
  Danville
  Dickenson
  Dinwiddie
  Emporia
  Essex
  Fairfax
  Fairfax County
  Falls Church
  Fauquier County
  Floyd
  Fluvanna
  Franklin
  Franklin County
  Fredericksburg
  Galax
  Giles, Virginia
  Gloucester
  Goochland
  Grayson
  Greene
  Greensville
  Halifax
  Hampton
  Hanover
  Harrisonburg
  Henrico
  Henry
  Highland
  Hopewell
  Isle Of Wight
  James City
  King & Queen
  King George
  King William
  Lancaster
  Lee
  Lexington
  Loudoun County
  Louisa
  Lunenburg
  Lynchburg
  Madison
  Manassas
  Manassas Park
  Martinsville
  Mathews
  Mecklenburg
  Melfa
  Middlesex
  Montgomery County
  Nelson
  New Kent
  Newport News
  Norfolk
  Northampton
  Northumberland
  Norton
  Nottoway
  Orange
  Page
  Patrick
  Petersburg
  Pittsylvania
  Poquoson
  Portsmouth
  Powhatan
  Prince Edward
  Prince George
  Prince William
  Pulaski
  Radford
  Rappahannock
  Richmond
  Richmond County
  Roanoke
  Roanoke County
  Rockbridge County
  Rockingham
  Russell
  Salem
  Scott
  Shenandoah
  Smyth
  South Boston
  Southampton
  Spotsylvania
  Stafford
  Staunton
  Suffolk
  Surry
  Sussex
  Tazewell
  Virginia Beach
  Warren
  Washington
  Waynesboro
  Westmoreland
  Williamsburg
  Winchester
  Wise, Virginia
  Wythe
  York

            Outside of State
  Accomac
  Albemarle County",NA,Virginia Employment Commission,https://www.jobs.virginia.gov/jobs/java-developer-work-from-home-sign-on-bonus-richmond-virginia-united-states,2023-02-26
