Link,RequisitionID,PayBand,HiringRange,RecruitmentType,Location
https://www.jobs.virginia.gov/jobs/time-computation-correspondence-specialist-central-administration-01427-richmond-virginia-united-states-24cd99b9-6b13-429b-bb22-f71a39f786a6,496925,NA,"$38,000 - $54,317",General Public - G,DOC Headquarters
https://www.jobs.virginia.gov/jobs/corrections-assistant-warden-coffeewood-correctional-center-00003-culpepper-virginia-united-states,496919,NA,"$67,980 - $122,804",Agency Employee Only - A,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/corrections-officer-stafford-ccap-01149-stafford-virginia-united-states,496917,NA,"$42,000",General Public - G,Stafford CCAP
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-9-charlottesville-p0915-charlottesville-virginia-united-states,496916,NA,"$42,500 - $47,000",General Public - G,Charlottesville P&P
https://www.jobs.virginia.gov/jobs/regulatory-compliance-specialist-richmond-virginia-united-states,497037,NA,"$40,000",General Public - G,Virginia State Bar
https://www.jobs.virginia.gov/jobs/aqm-p0729-air-quality-monitoring-specialist-henrico-virginia-united-states,497030,5,"$50,811 - 85,000",General Public - G,Piedmont Regional Office
https://www.jobs.virginia.gov/jobs/benefits-administrator-north-chesterfield-virginia-united-states-richmond,497041,NA,"Commensurate up to $55,000",General Public - G,Central Office
https://www.jobs.virginia.gov/jobs/registered-nurse-virginia-beach-virginia-united-states,497044,NA,$37.00-$38.00,General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/certified-nursing-assistant-virginia-beach-virginia-united-states,497042,NA,$19.00-21.00,General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/cognitive-counselor-greensville-correctional-ctr-eastern-region-01336-greensville-virginia-united-states,496914,NA,"$42,000 - $64,909",General Public - G,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-11-winchester-p1108-winchester-virginia-united-states,496911,NA,"$43,700 - $48,200",General Public - G,Winchester P&P
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-coffeewood-correctional-center-00048-culpepper-virginia-united-states,496905,NA,"$39,900 - $54,317",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/electronic-technician-senior-coffeewood-correctional-center-00096-culpepper-virginia-united-states,496903,NA,"$46,305 - $72,236",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/program-support-technician-timekeeper-lunenburg-correctional-center-00457-lunenburg-virginia-united-states,496901,NA,"$33,000 - $46,444",General Public - G,Lunenburg Correctional Center
https://www.jobs.virginia.gov/jobs/electrician-supervisor-buckingham-correctional-center-00046-buckingham-virginia-united-states,496899,NA,"$43,659 - $68,108",General Public - G,Buckingham Correctional Center
https://www.jobs.virginia.gov/jobs/casework-counselor-central-virginia-correctional-unit-13-13060-chesterfield-virginia-united-states,496897,NA,"$42,000 - $60,675",General Public - G,Central VA Corr Unit 13
https://www.jobs.virginia.gov/jobs/cognitive-counselor-lunenburg-correctional-center-00462-lunenburg-virginia-united-states,496889,NA,"$42,000 - $64,909",General Public - G,Lunenburg Correctional Center
https://www.jobs.virginia.gov/jobs/storekeeper-supervisor-va-correctional-center-for-women-00174-goochland-virginia-united-states,496887,NA,"$31,850 - $49,686",General Public - G,Virginia Corr Ctr For Women
https://www.jobs.virginia.gov/jobs/business-coordinator-fairfax-county-virginia-united-states,497020,NA,"$58,500 - $94,500",General Public - G,NOVA District Office
https://www.jobs.virginia.gov/jobs/regional-marketing-specialist-food-agricultural-and-specialty-crop-products-accomac-virginia-united-states-northampton-virginia-beach,495863,NA,"Up to $75,600 annually",General Public - G,EASTERN SHORE or VIRGINIA BEACH
https://www.jobs.virginia.gov/jobs/coordinator-governor-s-schools-and-gifted-education-k-12-richmond-virginia-united-states,497011,6,"$75,000 min. - $99,000 max.",General Public - G,VDOE James Monroe Building
https://www.jobs.virginia.gov/jobs/rn-11-7-shift-relief-supervisor-virginia-beach-virginia-united-states,497009,NA,$40.00-$41.00,General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/rn-3-11-shift-relief-supervisor-virginia-beach-virginia-united-states,497007,NA,$40.00-$41.00,General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/senior-research-associate-richmond-virginia-united-states,496565,NA,"Commensurate up to $90,000",General Public - G,Central Office
https://www.jobs.virginia.gov/jobs/day-porter-float-virginia-beach-virginia-united-states,493541,NA,"$24,960.00 $29,000.00",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/human-resource-analyst-richmond-virginia-united-states-ca202b8d-70a2-4252-bd02-a23ad2133681,493563,NA,Commensurate with experience,General Public - G,Supreme Court of Virginia
https://www.jobs.virginia.gov/jobs/nutrition-services-aide-richmond-virginia-united-states,493479,NA,"$33,280 - $39,520",General Public - G,Sitter-Barfoot Veterans Care
https://www.jobs.virginia.gov/jobs/corrections-officer-state-farm-virginia-united-states-809beb00-b44a-4b84-946a-5d35777d5d32,494000,NA,"$42,000",General Public - G,State Farm Correctional Center
https://www.jobs.virginia.gov/jobs/compliance-coordinator-richmond-virginia-united-states,493101,NA,"The starting salary range is $65,000 - $72,000",General Public - G,Dept of Criminal Justice Serv.
https://www.jobs.virginia.gov/jobs/systems-analyst-advanced-richmond-virginia-united-states,493490,NA,"Up to $114,768/yr. (salary commensurate with experience)",General Public - G,Dept of Social Services
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states,493958,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-e4de1b25-a0b0-4d12-9d69-1410d774e51a,493969,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-82d53b20-7c25-4492-ac27-21c020921972,493975,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-99024962-ba6c-4809-a939-3bf8a407488c,493976,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-9fc3bd42-fda2-443d-bb5d-bb1ff83c36a0,493980,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-0ff73833-3799-4ed5-82e3-72cf7b5506c3,493981,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-9e563908-9d2a-4c1c-879e-1a0cbb3100ea,493982,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-technology-procurement-law-section-richmond-virginia-united-states,493984,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-iii-richmond-virginia-united-states,493988,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/paralegal-insurance-utilities-regulatory-section-richmond-virginia-united-states-6315e9e3-10b7-4556-8bb9-1c03963d0aab,493991,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/director-of-victim-services-richmond-virginia-united-states,493994,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/senior-it-management-analyst-hybrid-richmond-virginia-united-states,493998,NA,"$90,000 - $105,000",General Public - G,Virginia Retirement System
https://www.jobs.virginia.gov/jobs/senior-employer-confirmation-analyst-hybrid-richmond-virginia-united-states,493930,NA,"$55,000 - $67,000",General Public - G,Virginia Retirement System
https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-waverly-virginia-united-states,493617,NA,"$55,000 - $71,370",General Public - G,Sussex State Prison Complex
https://www.jobs.virginia.gov/jobs/director-administrative-amp-financial-services-richmond-virginia-united-states,493025,NA,"up to $135,000",General Public - G,Dept of Agri & Cons Services
https://www.jobs.virginia.gov/jobs/sharepoint-administrator-00016-richmond-virginia-united-states,493126,NA,"$80,000 - $100,000",General Public - G,Washington Building
https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-lpn-richmond-virginia-united-states,493402,NA,"$54,080 - $63,440",General Public - G,Sitter-Barfoot Veterans Care
https://www.jobs.virginia.gov/jobs/certified-nurse-aide-cna-richmond-virginia-united-states,493383,NA,"$35,360 - $43,680",General Public - G,Sitter-Barfoot Veterans Care
https://www.jobs.virginia.gov/jobs/special-assistant-richmond-virginia-united-states,493871,NA,"$40,000-$55,000 based on experience",General Public - G,Richmond Central Office
https://www.jobs.virginia.gov/jobs/deputy-director-of-administration-richmond-virginia-united-states,493349,NA,"Negotiable up to $141,750",General Public - G,Main Street Centre
https://www.jobs.virginia.gov/jobs/audit-services-manager-richmond-virginia-united-states,493745,NA,"Negotiable to $115,000",General Public - G,Office
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-385e77ae-8952-484d-b933-3f6cee73f110,493977,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-a3dba95f-ff60-4418-8c65-45bd33ee47be,494063,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-e75dd8ee-e3cb-4b7b-8c92-62373e27781c,494064,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-unit-manager-position-richmond-virginia-united-states,494066,NA,Commensurate with experience,General Public - G,Office of the Attorney General
https://www.jobs.virginia.gov/jobs/assistant-clerk-richmond-virginia-united-states,494093,NA,"$40,000-$45,000",General Public - G,1111 E. Main Street
https://www.jobs.virginia.gov/jobs/engineer-associate-edge-richmond-virginia-united-states-22829da5-7306-4572-9495-11f039b5c52d,494154,NA,"$67,646 - $86,558 (varies based on geographic area)",General Public - G,Old Hwy. Building
https://www.jobs.virginia.gov/jobs/scientist-i-cl626-richmond-virginia-united-states,494098,NA,"$55,000 - $68,000",General Public - G,DCLS
https://www.jobs.virginia.gov/jobs/state-police-trooper-i-n-chesterfield-virginia-united-states,493794,NA,"2,199.50 Semi-Monthly",General Public - G,Chesterfield
https://www.jobs.virginia.gov/jobs/state-police-trooper-rehire-n-chesterfield-virginia-united-states,493780,NA,"Minimum of a $2,199.50 Semi-Monthly rate credited for satisfactory full years of state service as a Virginia State Police Trooper, in accordance with the sworn pay chart. Please contact a recruiter for additional details.",General Public - G,Chesterfield
https://www.jobs.virginia.gov/jobs/community-engagement-partnerships-specialist-richmond-virginia-united-states,494256,NA,"$45,000-$50,000",General Public - G,Library of Virginia Building
https://www.jobs.virginia.gov/jobs/planning-deployment-team-leader-fl007-richmond-virginia-united-states,494303,NA,"$35,000 - $40,000",General Public - G,FLEET
https://www.jobs.virginia.gov/jobs/state-review-architect-ee009-richmond-virginia-united-states,494316,NA,"$102,900 - $115,500",General Public - G,Washington Building
https://www.jobs.virginia.gov/jobs/application-developer-00150-richmond-virginia-united-states,494424,NA,"$90,000 - $95,000",General Public - G,Monroe Building
https://www.jobs.virginia.gov/jobs/template-dental-hygienist-mitchells-virginia-united-states,494463,NA,"$54,023 - $84,275",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/portfolio-project-manager-richmond-virginia-united-states,494518,NA,Commensurate with Experience,General Public - G,VAL RICHMOND HQ
https://www.jobs.virginia.gov/jobs/unemployment-tax-representative-richmond-virginia-united-states,493164,NA,"$45,000 flat rate non-negotiable",General Public - G,VEC CENTRAL OFFICE
https://www.jobs.virginia.gov/jobs/java-developer-work-from-home-sign-on-bonus-richmond-virginia-united-states,493168,NA,"$90,000 - $110,000",General Public - G,TELEWORK LOCATION STATEWIDE
https://www.jobs.virginia.gov/jobs/applications-programmer-analyst-expert-work-from-home-sign-on-bonus-richmond-virginia-united-states,493185,NA,"$85,000 - $100,000",General Public - G,TELEWORK LOCATION STATEWIDE
https://www.jobs.virginia.gov/jobs/information-technology-business-analyst-work-from-home-sign-on-bonus-richmond-virginia-united-states,493206,NA,"$50,881 - $75,000 annually",General Public - G,TELEWORK LOCATION STATEWIDE
https://www.jobs.virginia.gov/jobs/corrections-officer-caroline-correctional-unit-haynesville-virginia-united-states,494467,NA,"$42,000",General Public - G,Haynesville Correctional Ctr
https://www.jobs.virginia.gov/jobs/capital-outlay-program-reviewer-ee061-richmond-virginia-united-states,494832,NA,"$102,000 - $107,000",General Public - G,Washington Building
https://www.jobs.virginia.gov/jobs/sr-application-integration-developer-00020-richmond-virginia-united-states,494830,NA,"$93,000 - $103,000",General Public - G,Monroe Building
https://www.jobs.virginia.gov/jobs/cyber-compliance-lead-work-from-home-sign-on-bonus-richmond-virginia-united-states,493275,NA,"$75,000 - $95,000 annually",General Public - G,TELEWORK LOCATION STATEWIDE
https://www.jobs.virginia.gov/jobs/housekeeping-worker-day-shift-richmond-virginia-united-states,494130,NA,"$28,350-$33,075",General Public - G,General Assembly Bldg
https://www.jobs.virginia.gov/jobs/environmental-program-planner-richmond-virginia-united-states,494627,NA,"$74,000 - $86,000",General Public - G,Main Street Center
https://www.jobs.virginia.gov/jobs/senior-it-auditor-up-to-10-000-sign-on-bonus-richmond-virginia-united-states,493293,NA,"$75,000 - $105,000 annually",General Public - G,VEC CENTRAL OFFICE
https://www.jobs.virginia.gov/jobs/fraud-data-analyst-work-from-home-sign-on-bonus-richmond-virginia-united-states,493707,NA,"$80,000 - $110,000 annually",General Public - G,TELEWORK LOCATION STATEWIDE
